Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR4456023,RNA-Seq,50,11352100,PRJNA350790,SAMN05946790,6497586,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272215,GSM2362069,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362069,Cord Blood pre-cDCs,SRP092166
SRR4456024,RNA-Seq,50,11344500,PRJNA350790,SAMN05946790,6469162,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272215,GSM2362069,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362069,Cord Blood pre-cDCs,SRP092166
SRR4456025,RNA-Seq,50,17705450,PRJNA350790,SAMN05946789,10046355,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272216,GSM2362070,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362070,Cord Blood pre-cDCs,SRP092166
SRR4456026,RNA-Seq,50,17701800,PRJNA350790,SAMN05946789,10000767,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272216,GSM2362070,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362070,Cord Blood pre-cDCs,SRP092166
SRR4456027,RNA-Seq,50,3774350,PRJNA350790,SAMN05946788,2227497,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272217,GSM2362071,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362071,Cord Blood pre-cDCs,SRP092166
SRR4456028,RNA-Seq,50,3765100,PRJNA350790,SAMN05946788,2213022,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272217,GSM2362071,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362071,Cord Blood pre-cDCs,SRP092166
SRR4456029,RNA-Seq,50,10084750,PRJNA350790,SAMN05946787,5836864,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272218,GSM2362072,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362072,Cord Blood pre-cDCs,SRP092166
SRR4456030,RNA-Seq,50,10093400,PRJNA350790,SAMN05946787,5825886,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272218,GSM2362072,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362072,Cord Blood pre-cDCs,SRP092166
SRR4456031,RNA-Seq,50,13256550,PRJNA350790,SAMN05946785,7651037,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272219,GSM2362073,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362073,Cord Blood pre-cDCs,SRP092166
SRR4456032,RNA-Seq,50,13193450,PRJNA350790,SAMN05946785,7590252,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272219,GSM2362073,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362073,Cord Blood pre-cDCs,SRP092166
SRR4456033,RNA-Seq,50,12376600,PRJNA350790,SAMN05946786,7168711,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272220,GSM2362074,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362074,Cord Blood pre-cDCs,SRP092166
SRR4456034,RNA-Seq,50,12274200,PRJNA350790,SAMN05946786,7087846,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272220,GSM2362074,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362074,Cord Blood pre-cDCs,SRP092166
SRR4456035,RNA-Seq,50,8603650,PRJNA350790,SAMN05946784,5587589,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272221,GSM2362075,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362075,Cord Blood pre-cDCs,SRP092166
SRR4456036,RNA-Seq,50,8877750,PRJNA350790,SAMN05946784,5703483,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272221,GSM2362075,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362075,Cord Blood pre-cDCs,SRP092166
SRR4456037,RNA-Seq,50,13263700,PRJNA350790,SAMN05946783,7553955,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272222,GSM2362076,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362076,Cord Blood pre-cDCs,SRP092166
SRR4456038,RNA-Seq,50,13254050,PRJNA350790,SAMN05946783,7511544,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272222,GSM2362076,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362076,Cord Blood pre-cDCs,SRP092166
SRR4456039,RNA-Seq,50,12440800,PRJNA350790,SAMN05946782,7101651,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272223,GSM2362077,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362077,Cord Blood pre-cDCs,SRP092166
SRR4456040,RNA-Seq,50,12477650,PRJNA350790,SAMN05946782,7083824,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272223,GSM2362077,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362077,Cord Blood pre-cDCs,SRP092166
SRR4456041,RNA-Seq,50,3935050,PRJNA350790,SAMN05946780,2297859,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272224,GSM2362078,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362078,Cord Blood pre-cDCs,SRP092166
SRR4456042,RNA-Seq,50,3940650,PRJNA350790,SAMN05946780,2291392,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272224,GSM2362078,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362078,Cord Blood pre-cDCs,SRP092166
SRR4456043,RNA-Seq,50,10972950,PRJNA350790,SAMN05946781,6295205,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272225,GSM2362079,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362079,Cord Blood pre-cDCs,SRP092166
SRR4456044,RNA-Seq,50,10908350,PRJNA350790,SAMN05946781,6242170,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272225,GSM2362079,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362079,Cord Blood pre-cDCs,SRP092166
SRR4456045,RNA-Seq,50,17592500,PRJNA350790,SAMN05946779,10226922,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272226,GSM2362080,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362080,Cord Blood pre-cDCs,SRP092166
SRR4456046,RNA-Seq,50,17641750,PRJNA350790,SAMN05946779,10212742,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272226,GSM2362080,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362080,Cord Blood pre-cDCs,SRP092166
SRR4456047,RNA-Seq,50,11871250,PRJNA350790,SAMN05946778,6843410,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272227,GSM2362081,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362081,Cord Blood pre-cDCs,SRP092166
SRR4456048,RNA-Seq,50,11807550,PRJNA350790,SAMN05946778,6776506,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272227,GSM2362081,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362081,Cord Blood pre-cDCs,SRP092166
SRR4456049,RNA-Seq,50,12310300,PRJNA350790,SAMN05946777,7099139,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272228,GSM2362082,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362082,Cord Blood pre-cDCs,SRP092166
SRR4456050,RNA-Seq,50,12310450,PRJNA350790,SAMN05946777,7067280,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272228,GSM2362082,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362082,Cord Blood pre-cDCs,SRP092166
SRR4456051,RNA-Seq,50,8989150,PRJNA350790,SAMN05946776,5289596,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272229,GSM2362083,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362083,Cord Blood pre-cDCs,SRP092166
SRR4456052,RNA-Seq,50,8987550,PRJNA350790,SAMN05946776,5274166,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272229,GSM2362083,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362083,Cord Blood pre-cDCs,SRP092166
SRR4456053,RNA-Seq,50,2452350,PRJNA350790,SAMN05946775,1778555,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272230,GSM2362084,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362084,Cord Blood pre-cDCs,SRP092166
SRR4456054,RNA-Seq,50,2719400,PRJNA350790,SAMN05946775,1956206,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272230,GSM2362084,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362084,Cord Blood pre-cDCs,SRP092166
SRR4456055,RNA-Seq,50,12030800,PRJNA350790,SAMN05946703,6986360,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272231,GSM2362085,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362085,Cord Blood pre-cDCs,SRP092166
SRR4456056,RNA-Seq,50,11994550,PRJNA350790,SAMN05946703,6944275,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272231,GSM2362085,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362085,Cord Blood pre-cDCs,SRP092166
SRR4456057,RNA-Seq,50,14084250,PRJNA350790,SAMN05946773,8044560,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272232,GSM2362086,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362086,Cord Blood pre-cDCs,SRP092166
SRR4456058,RNA-Seq,50,14123600,PRJNA350790,SAMN05946773,8032559,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272232,GSM2362086,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362086,Cord Blood pre-cDCs,SRP092166
SRR4456059,RNA-Seq,50,14012150,PRJNA350790,SAMN05946774,8147818,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272233,GSM2362087,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362087,Cord Blood pre-cDCs,SRP092166
SRR4456060,RNA-Seq,50,14030450,PRJNA350790,SAMN05946774,8127116,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272233,GSM2362087,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362087,Cord Blood pre-cDCs,SRP092166
SRR4456061,RNA-Seq,50,14840750,PRJNA350790,SAMN05946772,8494982,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272234,GSM2362088,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362088,Cord Blood pre-cDCs,SRP092166
SRR4456062,RNA-Seq,50,14841400,PRJNA350790,SAMN05946772,8465095,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272234,GSM2362088,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362088,Cord Blood pre-cDCs,SRP092166
SRR4456063,RNA-Seq,50,15345400,PRJNA350790,SAMN05946770,8845561,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272235,GSM2362089,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362089,Cord Blood pre-cDCs,SRP092166
SRR4456064,RNA-Seq,50,15279900,PRJNA350790,SAMN05946770,8782226,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272235,GSM2362089,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362089,Cord Blood pre-cDCs,SRP092166
SRR4456065,RNA-Seq,50,15485300,PRJNA350790,SAMN05946771,8967140,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272236,GSM2362090,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362090,Cord Blood pre-cDCs,SRP092166
SRR4456066,RNA-Seq,50,15421750,PRJNA350790,SAMN05946771,8903584,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272236,GSM2362090,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362090,Cord Blood pre-cDCs,SRP092166
SRR4456067,RNA-Seq,50,10597600,PRJNA350790,SAMN05946769,6926184,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272237,GSM2362091,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362091,Cord Blood pre-cDCs,SRP092166
SRR4456068,RNA-Seq,50,10994550,PRJNA350790,SAMN05946769,7111842,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272237,GSM2362091,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362091,Cord Blood pre-cDCs,SRP092166
SRR4456069,RNA-Seq,50,9137100,PRJNA350790,SAMN05946767,5404486,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272238,GSM2362092,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362092,Cord Blood pre-cDCs,SRP092166
SRR4456070,RNA-Seq,50,9150500,PRJNA350790,SAMN05946767,5386720,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272238,GSM2362092,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362092,Cord Blood pre-cDCs,SRP092166
SRR4456071,RNA-Seq,50,5481400,PRJNA350790,SAMN05946768,3708673,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272239,GSM2362093,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362093,Cord Blood pre-cDCs,SRP092166
SRR4456072,RNA-Seq,50,5715500,PRJNA350790,SAMN05946768,3826654,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272239,GSM2362093,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362093,Cord Blood pre-cDCs,SRP092166
SRR4456073,RNA-Seq,50,12209600,PRJNA350790,SAMN05946850,7093357,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272240,GSM2362094,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362094,Cord Blood pre-cDCs,SRP092166
SRR4456074,RNA-Seq,50,12157600,PRJNA350790,SAMN05946850,7042095,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272240,GSM2362094,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362094,Cord Blood pre-cDCs,SRP092166
SRR4456075,RNA-Seq,50,11070550,PRJNA350790,SAMN05946847,6406400,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272241,GSM2362095,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362095,Cord Blood pre-cDCs,SRP092166
SRR4456076,RNA-Seq,50,11081500,PRJNA350790,SAMN05946847,6388969,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272241,GSM2362095,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362095,Cord Blood pre-cDCs,SRP092166
SRR4456077,RNA-Seq,50,11735150,PRJNA350790,SAMN05946843,6964126,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272242,GSM2362096,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362096,Cord Blood pre-cDCs,SRP092166
SRR4456078,RNA-Seq,50,11789900,PRJNA350790,SAMN05946843,6958339,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272242,GSM2362096,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362096,Cord Blood pre-cDCs,SRP092166
SRR4456079,RNA-Seq,50,13150200,PRJNA350790,SAMN05946840,7493190,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272243,GSM2362097,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362097,Cord Blood pre-cDCs,SRP092166
SRR4456080,RNA-Seq,50,13200700,PRJNA350790,SAMN05946840,7495432,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272243,GSM2362097,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362097,Cord Blood pre-cDCs,SRP092166
SRR4456081,RNA-Seq,50,15311400,PRJNA350790,SAMN05946836,8809858,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,fastq,s3,s3.us-east-1,SRX2272244,GSM2362098,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362098,Cord Blood pre-cDCs,SRP092166
SRR4456082,RNA-Seq,50,15208200,PRJNA350790,SAMN05946836,8722650,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272244,GSM2362098,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362098,Cord Blood pre-cDCs,SRP092166
SRR4456083,RNA-Seq,50,7748150,PRJNA350790,SAMN05946833,4550753,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272245,GSM2362099,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362099,Cord Blood pre-cDCs,SRP092166
SRR4456084,RNA-Seq,50,7763450,PRJNA350790,SAMN05946833,4539895,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272245,GSM2362099,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362099,Cord Blood pre-cDCs,SRP092166
SRR4456085,RNA-Seq,50,6025350,PRJNA350790,SAMN05946829,4046193,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272246,GSM2362100,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362100,Cord Blood pre-cDCs,SRP092166
SRR4456086,RNA-Seq,50,6335850,PRJNA350790,SAMN05946829,4210789,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"sra,fastq",s3,s3.us-east-1,SRX2272246,GSM2362100,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362100,Cord Blood pre-cDCs,SRP092166
SRR4456087,RNA-Seq,50,15251100,PRJNA350790,SAMN05946825,8672494,"CB pre-cDC,cord blood pre-conventional dendritic cells (cDCs)",GEO,public,"fastq,sra",s3,s3.us-east-1,SRX2272247,GSM2362101,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-11-15T00:00:00Z,GSM2362101,Cord Blood pre-cDCs,SRP092166
